race_id,horse_id,reason,detail
rp_WOR_20260522_6.06,rp_WOR_turbogeist,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_6.06,rp_WOR_ultimately,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_6.06,rp_WOR_c'est_pour_moi,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_6.41,rp_WOR_shamsat,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_6.41,rp_WOR_eustace_grenier,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_6.41,rp_WOR_teletime,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_6.41,rp_WOR_no_risk_today,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_6.41,rp_WOR_l'amalric,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_6.41,rp_WOR_premier_tenor,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_6.41,rp_WOR_thatsnotmyname,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_6.41,rp_WOR_anzac_day,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_6.41,rp_WOR_hopjes,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_6.41,rp_WOR_jacquette,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.11,rp_WOR_medina_blue,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.11,rp_WOR_pivotal_days,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.11,rp_WOR_sonyourastar,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.11,rp_WOR_just_call_me_buzz,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.11,rp_WOR_kayla's_friend,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.11,rp_WOR_crest_of_arms,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.11,rp_WOR_kind_intention,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.11,rp_WOR_blue_topaz,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.11,rp_WOR_saint_arion,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.11,rp_WOR_royal_mark,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.41,rp_WOR_noble_blue,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.41,rp_WOR_dearkeithandkaty,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.41,rp_WOR_twist_of_fatecatch,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.41,rp_WOR_gasmani,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.41,rp_WOR_blue_in_the_west,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.41,rp_WOR_herbygoesbananas,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.41,rp_WOR_lightfingered_jack,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.41,rp_WOR_prince_imperial,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_7.41,rp_WOR_i'm_a_starman,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.11,rp_WOR_ice_jet,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.11,rp_WOR_snapius,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.11,rp_WOR_ballylicky_bay,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.11,rp_WOR_dynamite_defense,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.11,rp_WOR_east_end_girl,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.11,rp_WOR_saccary,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.11,rp_WOR_stiletto,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.11,rp_WOR_estacas,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.11,rp_WOR_butchers_bill,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.11,rp_WOR_the_great_escape,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.11,rp_WOR_kylenoe_dancer,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.11,rp_WOR_aquifolia,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.11,rp_WOR_playful_fox,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.11,rp_WOR_fond_farewell,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.11,rp_WOR_we_ain't_walking,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.41,rp_WOR_saccary,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.41,rp_WOR_playful_fox,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.41,rp_WOR_aquifolia,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.41,rp_WOR_east_end_girl,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.41,rp_WOR_fond_farewell,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.41,rp_WOR_ballylicky_bay,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_WOR_20260522_8.41,rp_WOR_dynamite_defense,RACE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_1.50,rp_BAN_chambers,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_1.50,rp_BAN_double_indemnity,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_1.50,rp_BAN_kind_intention,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_1.50,rp_BAN_happy_harrison,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_1.50,rp_BAN_winter_life,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_1.50,rp_BAN_go_try,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_2.25,rp_BAN_kadjar_des_mottes,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_2.25,rp_BAN_big_boy_barney,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_2.25,rp_BAN_bobbarelli,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_2.25,rp_BAN_wudya,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_3.00,rp_BAN_orange_diamond,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_3.00,rp_BAN_back_in_the_bay,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_3.00,rp_BAN_torrent,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_3.00,rp_BAN_magic_wave,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_3.00,rp_BAN_the_secret_pearl,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_3.00,rp_BAN_play_pretend,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_3.00,rp_BAN_sauce_of_life,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_3.32,rp_BAN_yes_indeed,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_3.32,rp_BAN_jet_of_dreams,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_3.32,rp_BAN_supreme_george,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_3.32,rp_BAN_dexter,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_3.32,rp_BAN_start_again,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_4.10,rp_BAN_cruz_control,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_4.10,rp_BAN_twig,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_4.10,rp_BAN_walking_on_air,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_4.10,rp_BAN_mars_harper,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_4.10,rp_BAN_lounge_lizard,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_4.45,rp_BAN_jetty_may,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_4.45,rp_BAN_faerie_cutlass,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_4.45,rp_BAN_la_cantate,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_4.45,rp_BAN_after_midnight,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_4.45,rp_BAN_pooley's_promise,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_4.45,rp_BAN_after_the_ball,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_4.45,rp_BAN_porridge,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_5.20,rp_BAN_phantom_of_delight,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_5.20,rp_BAN_do_wah_diddy,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_5.20,rp_BAN_anniespatient,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_5.20,rp_BAN_bonnie_lazarevic,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_5.20,rp_BAN_liberty_leader,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_5.20,rp_BAN_maybellino,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_5.20,rp_BAN_molly_hastings,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_BAN_20260523_5.20,rp_BAN_pearl_knot,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_1.35,rp_CRT_hawk's_rock,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_1.35,rp_CRT_lipstick_traces,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_1.35,rp_CRT_woodythewoodpecker,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_1.35,rp_CRT_raincloud,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_1.35,rp_CRT_keops_des_bordes,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_1.35,rp_CRT_road_to_rosley,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_1.35,rp_CRT_fortunes_dawn,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_1.35,rp_CRT_howsmenoftomorro,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_1.35,rp_CRT_stavanger_rose,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_2.10,rp_CRT_belle_le_grand,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_2.10,rp_CRT_dunsy_rock,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_2.10,rp_CRT_winds_of_winter,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_2.10,rp_CRT_demoiselle_kap,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_2.10,rp_CRT_magnolia,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_2.10,rp_CRT_tour_ovalie,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_2.10,rp_CRT_melinda,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_2.43,rp_CRT_penny_perfect,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_2.43,rp_CRT_pinot_rouge,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_2.43,rp_CRT_keep_on_cobbling,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_2.43,rp_CRT_starlyte,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_2.43,rp_CRT_bittalemon,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_3.20,rp_CRT_half_a_chance,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_3.20,rp_CRT_tamarind_bay,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_3.55,rp_CRT_loup_de_maulde,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_3.55,rp_CRT_my_gift_to_you,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_3.55,rp_CRT_loughderg_rocco,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_3.55,rp_CRT_puddlesinthepark,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_3.55,rp_CRT_you_some_girl,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_4.30,rp_CRT_defence_witness,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_4.30,rp_CRT_thehairyfella,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_4.30,rp_CRT_isle_of_sark,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_4.30,rp_CRT_jakana,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_4.30,rp_CRT_jet_light,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_4.30,rp_CRT_kaviar_wood,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_4.30,rp_CRT_croagh_patrick,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_4.30,rp_CRT_fast_deal,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_5.05,rp_CRT_line_of_descent,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_5.05,rp_CRT_jack's_a_legend,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_5.05,rp_CRT_italian_spirit,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_5.05,rp_CRT_of_corse_i_can,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_5.05,rp_CRT_clonakilty,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_5.05,rp_CRT_judicial_review,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_5.05,rp_CRT_blazing_court,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_5.05,rp_CRT_cardamon_hill,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CRT_20260523_5.05,rp_CRT_walkinthecotswolds,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_1.20,rp_CUR_bold_commander,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_1.20,rp_CUR_dhikola,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_1.20,rp_CUR_i_ready,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_1.20,rp_CUR_winnie's_wish,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_1.20,rp_CUR_south_dakota,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_1.55,rp_CUR_lady_lilac,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_1.55,rp_CUR_cristal_clere,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_1.55,rp_CUR_snapretend,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_1.55,rp_CUR_puppet_master,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_1.55,rp_CUR_chally_chute,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_1.55,rp_CUR_emit,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_1.55,rp_CUR_g,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_2.30,rp_CUR_fixation,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_2.30,rp_CUR_iowa_city,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_2.30,rp_CUR_cloud_seeker,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_2.30,rp_CUR_railwayview_lady,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_2.30,rp_CUR_war_rooms,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_2.30,rp_CUR_in_my_teens,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_2.30,rp_CUR_dar_toungi,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_2.30,rp_CUR_flame_of_forest,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_2.30,rp_CUR_dawn_rising,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_2.30,rp_CUR_dutch_gold,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_2.30,rp_CUR_pillar_of_hope,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_2.30,rp_CUR_retracement,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_2.30,rp_CUR_yulia,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_3.05,rp_CUR_powerful_glory,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_3.05,rp_CUR_chicago_critic,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_3.05,rp_CUR_marvelman,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_3.05,rp_CUR_bucanero_fuerte,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_3.05,rp_CUR_montassib,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_3.05,rp_CUR_spycatcher,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_3.05,rp_CUR_fregada,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_3.05,rp_CUR_valiant_force,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_3.40,rp_CUR_alparslan,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_3.40,rp_CUR_bamako_beach,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_3.40,rp_CUR_neolithic,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_3.40,rp_CUR_take_charge_star,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_3.40,rp_CUR_go_just_do_it,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_3.40,rp_CUR_thesecretadversary,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_3.40,rp_CUR_power_blue,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_4.15,rp_CUR_drop_dead_gorgeous,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_4.15,rp_CUR_mr_vettori,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_4.15,rp_CUR_amadeus_mozart,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_4.15,rp_CUR_alphecca,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_4.15,rp_CUR_south_island,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_4.15,rp_CUR_shosholoza,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_4.15,rp_CUR_draw,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_4.50,rp_CUR_gavoo,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_4.50,rp_CUR_nakamura,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_4.50,rp_CUR_coincidental_glory,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_4.50,rp_CUR_unauthorized,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_4.50,rp_CUR_seoul_force,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_4.50,rp_CUR_quiet_mutiny,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_4.50,rp_CUR_star_of_sapphire,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_4.50,rp_CUR_morehampton,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_4.50,rp_CUR_glitter_and_glory,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.25,rp_CUR_dmaniac,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.25,rp_CUR_bishopton,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.25,rp_CUR_moltophino,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.25,rp_CUR_sir_les_patterson,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.25,rp_CUR_the_highway_rat,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.25,rp_CUR_tina's_indian,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.25,rp_CUR_unique_journey,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.25,rp_CUR_bodhi_bear,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.25,rp_CUR_genesis,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.25,rp_CUR_barbapapa,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.25,rp_CUR_gerrit's_gem,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.25,rp_CUR_shadow_of_the_moon,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.25,rp_CUR_i_bid_you_ajou,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.55,rp_CUR_the_shandyman,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.55,rp_CUR_will_you_stop,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.55,rp_CUR_amethyst_stone,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.55,rp_CUR_sakoku,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.55,rp_CUR_echo_inferno,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.55,rp_CUR_niobite,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.55,rp_CUR_numantia,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.55,rp_CUR_royal_bones,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.55,rp_CUR_stabannon,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.55,rp_CUR_vanir,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.55,rp_CUR_walk_in_provence,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.55,rp_CUR_glen_echo,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.55,rp_CUR_matada,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_CUR_20260523_5.55,rp_CUR_theorist,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_GOO_20260523_1.25,rp_GOO_new_monarch,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_GOO_20260523_1.25,rp_GOO_cool_molly,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_GOO_20260523_1.25,rp_GOO_reciprocated,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_GOO_20260523_1.25,rp_GOO_strength_of_spirit,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_GOO_20260523_1.25,rp_GOO_shaman_champion,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_GOO_20260523_1.25,rp_GOO_richie's_rocket,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_GOO_20260523_1.25,rp_GOO_bone_marra,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_GOO_20260523_1.25,rp_GOO_hilitany,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_GOO_20260523_1.25,rp_GOO_hasbro_market,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_GOO_20260523_1.25,rp_GOO_rogue_messiah,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_GOO_20260523_1.25,rp_GOO_goodwood_galaxy,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_GOO_20260523_2.00,rp_GOO_saxon_street,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_GOO_20260523_2.00,rp_GOO_del_maro,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
rp_GOO_20260523_2.00,rp_GOO_command_the_stars,HORSE_UNRESOLVED,NO_CANDIDATE_FOUND
