date,race_id,course,off_time,model_name,lane_name,source_path,source_field,sort_direction,rank,horse,horse_id,score,sp_dec,result_position,win,frame,policy_decision,stake_authorised,dashboard_visible,learning_class,tie_status,notes
2026-07-05,921919,Southwell (AW),4.15,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Blinky,5878998,0.3361,8.0,4,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921919,Southwell (AW),4.15,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Cloud King,5154271,0.3566,10.0,7,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921919,Southwell (AW),4.15,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Buzz Box,5202355,0.2237,8.0,9,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921916,Southwell (AW),4.50,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Spooky Wooky,7708597,0.4431,7.0,7,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921916,Southwell (AW),4.50,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Premier,6410536,0.3962,1.75,3,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921916,Southwell (AW),4.50,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Senor Cortez,7006358,0.2212,7.0,1,True,True,N/A (Old VELO has no policy layer),False,False,MODEL_HIT,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921920,Southwell (AW),5.25,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Victors Spirit,7988028,0.3435,10.0,3,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921920,Southwell (AW),5.25,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Club Class,6550750,0.3928,2.0,2,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921920,Southwell (AW),5.25,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Vaguer,4981995,0.2427,16.0,8,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921918,Southwell (AW),5.55,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Sixpack,4642854,0.3921,1.75,4,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921918,Southwell (AW),5.55,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Boatswain,6916305,0.8028,2.75,1,True,True,N/A (Old VELO has no policy layer),False,False,MODEL_HIT,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921918,Southwell (AW),5.55,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Alrazeen,5394050,0.2374,10.0,PU,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
