date,course,race_id,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,wgt,hg,time,sp,jockey,trainer,prize,or,rpr,ts,sire,dam,damsire,owner,comment
2015-05-02,Caulfield (AUS),626112,5:20,Thoroughbred Club Cup () (2yo) (Turf),Flat,,Listed,,2yo,,6f,Good,10,2.0,3,7.0,0.5,0.2,Pearl Star (AUS),2,F,8-11,p,1:10.79,14/1,Noel Callow,Matt Laurie,5654.45,–,–,–,Star Witness (AUS),Pearl Of The Sea (AUS),Fastnet Rock,Mrs L J Laurie Mrs J A Lewis Et Al,
2015-05-02,Thirsk,623099,5:40,mytotepool.com Handicap,Flat,Class 4,,0-85,4yo+,,7f,Good To Firm,8,8.0,3,6.0,2.25,0.1,Be Royale (GB),5,M,8-10,,1:27.42,18/1,Tom Eaves,Michael Appleby,962,74,76,56,Byron (GB),Sofia Royale GB,Royal Applause,Wayne Brackstone Steve Whitear,In rear-division - headway 4f out - chasing leaders and edged left over 1f out - kept on same pace(op 20/1)
2015-05-02,Thirsk,623099,5:40,mytotepool.com Handicap,Flat,Class 4,,0-85,4yo+,,7f,Good To Firm,8,5.0,4,5.0,4.5,2.25,Trail Blaze (IRE),6,G,9-1,p,1:27.85,4/1,Amy Ryan,Kevin Ryan,481,79,75,54,Tagula (IRE),Kingpin Delight GB,Emarati,Mr Mrs Julian And Rosie Richer,Mid-division - effort over 2f out - soon chasing leaders - kept on one pace over 1f out(tchd 7/2)
2015-05-02,Thirsk,623099,5:40,mytotepool.com Handicap,Flat,Class 4,,0-85,4yo+,,7f,Good To Firm,8,7.0,5,7.0,5,0.5,Twin Point (GB),4,G,8-13,h,1:27.95,12/1,David Allan,Michael Herrington,,77,71,50,Invincible Spirit (IRE),Gemini Joan GB,Montjeu,Darren Annaley Yates,In rear - driven over 2f out - kept on final furlong - never a threat(op 14/1)
2015-05-02,Thirsk,623099,5:40,mytotepool.com Handicap,Flat,Class 4,,0-85,4yo+,,7f,Good To Firm,8,3.0,6,8.0,6,1,Munfallet (IRE),4,G,8-12,,1:28.15,12/1,Marc Monaghan,David Brown,,81,73,51,Royal Applause (GB),Princess Mood (GER),Muhtarram,J C Fretwell,Led - headed over 1f out - one pace(op 16/1)
2015-05-02,Thirsk,623099,5:40,mytotepool.com Handicap,Flat,Class 4,,0-85,4yo+,,7f,Good To Firm,8,6.0,7,2.0,8,2,Big Storm Coming (GB),5,G,8-12,,1:28.55,8/1,Jacob Butterfield,Ruth Carr,,79,65,43,Indesatchel (IRE),Amber Valley GB,Foxhound,Fishlake Commercial Motors Ltd,Started slowly - headway on inside over 2f out - not much room over 1f out - soon faded (jockey said gelding missed the break)(tchd 9/1)
2015-05-02,Uttoxeter,623166,1:45,Sentinel National Hunt Maiden Hurdle,Hurdle,Class 4,,,4yo+,,2m,Good,10,4.0,1,,0,0,Midnight Shot (GB),5,G,11-0,,3:47.00,7/4F,Richard Johnson,Charlie Longsdon,3378.96,–,118,98,Midnight Legend (GB),Suave Shot GB,Suave Dancer,Alan Halsall,Chased leaders - blundered 1st - not fluent 6th - led 3 out - clear next - shaken up before last - comfortably(op 2/1 tchd 9/4)
2015-05-02,Uttoxeter,623166,1:45,Sentinel National Hunt Maiden Hurdle,Hurdle,Class 4,,,4yo+,,2m,Good,10,2.0,2,,10,10,Ballycamp (IRE),6,G,11-0,,3:49.00,9/1,Adam Pogson,Charles Pogson,992.16,–,106,86,Kayf Tara (GB),All Our Blessings (IRE),Statoblest,Wordingham Plant Hire Partner,Mid-division - headway after 5th - ridden 3 out - stayed on same pace from next(op 17/2 tchd 8/1)
2015-05-02,Uttoxeter,623166,1:45,Sentinel National Hunt Maiden Hurdle,Hurdle,Class 4,,,4yo+,,2m,Good,10,8.0,3,,11.5,1.5,Raise A Spark (GB),5,G,11-0,,3:49.30,20/1,Adrian Lane,Donald McCain,496.08,–,107,85,Multiplex (GB),Reem Two GB,Mtoto,R Pattison R Kent,Held up - headway 6th - chased winner 2 out - soon ridden - no extra last(op 18/1)
2015-05-02,Uttoxeter,623166,1:45,Sentinel National Hunt Maiden Hurdle,Hurdle,Class 4,,,4yo+,,2m,Good,10,6.0,4,,29.5,18,Native Display (IRE),5,G,11-0,,3:52.90,5/1,Andrew Tinkler,Nicky Henderson,248.04,–,93,63,Presenting (GB),Native Shore (IRE),Be My Native,J Palmer Brown Potensis Bloodstock Ltd,Chased leader until led 6th - headed 2 out - ridden and weakened next - hit last(tchd 11/2)
2015-05-02,Uttoxeter,623166,1:45,Sentinel National Hunt Maiden Hurdle,Hurdle,Class 4,,,4yo+,,2m,Good,10,10.0,5,,35.5,6,Fountains Blossom (GB),6,M,10-7,,3:54.10,11/1,Rachael Green,Anthony Honeyball,,–,76,49,Passing Glance (GB),Fountain Crumble GB,Dr Massini,Anthony Honeyball Racing Club Ltd,Held up - never on terms(op 14/1)
2015-05-02,Thirsk,623098,5:05,toteexacta Pick The 1st And 2nd Maiden Stakes,Flat,Class 5,,,3yo+,,1m4f,Good To Firm,10,5.0,10,4.0,57.5,28,Joyful Star (GB),5,G,9-9,,2:50.88,125/1,Jack Garritty,Fred Watson,,–,–,–,Teofilo (IRE),Extreme Beauty (USA),Rahy,F Watson,Soon chasing leader - lost place over 2f out - soon behind - heavily eased final furlong - tailed right off(op 100/1)
2015-05-02,Uttoxeter,623166,1:45,Sentinel National Hunt Maiden Hurdle,Hurdle,Class 4,,,4yo+,,2m,Good,10,7.0,6,,73.5,38,Octagon (GB),5,G,11-0,,4:1.70,40/1,James Reveley,Dianne Sayer,,–,49,–,Overbury (IRE),Dusky Dante (IRE),Phardante,Tony Ambler,Always in rear - behind from 3rd
2015-05-02,Uttoxeter,623166,1:45,Sentinel National Hunt Maiden Hurdle,Hurdle,Class 4,,,4yo+,,2m,Good,10,9.0,8,,82.5,7,Double Cool (GB),6,M,10-7,,4:3.50,100/1,Robert Dunne,Matt Sheppard,,–,34,–,Double Trigger (IRE),Chillout Polly GB,Baron Blakeney,Steve Bush,Mid-division - ridden and weakened after 6th
2015-05-02,Uttoxeter,623166,1:45,Sentinel National Hunt Maiden Hurdle,Hurdle,Class 4,,,4yo+,,2m,Good,10,3.0,9,,90.5,8,It Is I (IRE),5,G,11-0,,4:5.10,12/1,Denis ORegan,Don Cantillon,,–,34,–,Presenting (GB),Nivalf GB,Gildoran,Don Cantillon,Held up - always in rear - weakened 6th(op 14/1)
2015-05-02,Uttoxeter,623166,1:45,Sentinel National Hunt Maiden Hurdle,Hurdle,Class 4,,,4yo+,,2m,Good,10,1.0,PU,,-,-,Anwyl House (GB),5,G,11-0,,-,66/1,James Davies,Jo Hughes,,–,–,–,Auction House (USA),Amwell Star (USA),Silver Buck,Chester Racing Club Ltd,Chased leaders - mistake 4th - ridden and weakened 6th - behind when pulled up before 3 out (vet said the gelding bled from the nose)
2015-05-02,Uttoxeter,623167,2:20,Sentinel May Un Mar Lady Beginners Chase,Chase,Class 4,,,5yo+,,2m,Good,9,6.0,2,,6,6,Such A Legend (GB),7,G,11-0,,3:49.50,11/4F,David Bass,Kim Bailey,1196.8,–,132,107,Midnight Legend (GB),Mrs Fizziwig GB,Petoski,The Real Partnership,Always prominent - chased winner 5th - ridden 3 out - stayed on same pace from next(tchd 3/1)
2015-05-02,Uttoxeter,623167,2:20,Sentinel May Un Mar Lady Beginners Chase,Chase,Class 4,,,5yo+,,2m,Good,9,4.0,3,,19,13,Paradise Valley (IRE),6,G,11-0,,3:52.10,4/1,Andrew Thornton,Mick Channon,598.4,127,120,92,Presenting (GB),Native Wood (IRE),Be My Native,Mrs T P Radford,Not fluent 1st - chased winner to 5th - remained handy - ridden approaching 4 out - weakened next(op 9/2)
2015-05-02,Uttoxeter,623167,2:20,Sentinel May Un Mar Lady Beginners Chase,Chase,Class 4,,,5yo+,,2m,Good,9,5.0,4,,20.75,1.75,Red Seventy (GB),6,G,11-0,,3:52.45,50/1,Jack Quinlan,Sarah Humphrey,299.52,–,119,90,Sakhee (USA),Dimakya (USA),Dayjur,Yen Hall Farm Racing,Prominent - ridden approaching 4 out - weakened next(op 33/1)
2015-05-02,Uttoxeter,623167,2:20,Sentinel May Un Mar Lady Beginners Chase,Chase,Class 4,,,5yo+,,2m,Good,9,9.0,5,,71.75,51,Sureness (IRE),5,M,10-7,t,4:2.65,14/1,James Davies,Charlie Mann,149.76,–,66,18,Hurricane Run (IRE),Silk Dress (IRE),Gulch,P Mott,Held up - headway and not fluent 6th - ridden and weakened 4 out(op 10/1)
2015-05-02,Uttoxeter,623167,2:20,Sentinel May Un Mar Lady Beginners Chase,Chase,Class 4,,,5yo+,,2m,Good,9,8.0,6,,98.75,27,Veroce (FR),6,G,11-0,,4:8.05,50/1,Jake Greenall,Mark Walford,,–,49,–,Assessor (IRE),Pyvoine (FR),Video Rock,Mrs G B Walford,Held up - always in rear - behind from 6th
2015-05-02,Uttoxeter,623167,2:20,Sentinel May Un Mar Lady Beginners Chase,Chase,Class 4,,,5yo+,,2m,Good,9,2.0,7,,108.75,10,Dont Be Late (IRE),7,G,11-0,,4:10.05,15/2,Richie McLernon,Jonjo ONeill,,–,40,–,Court Cave (IRE),Sylvella GB,Lear Fan,John P Mcmanus,Mid-division - lost place 5th - behind from next - hit 4 out(op 8/1)
2015-05-02,Uttoxeter,623167,2:20,Sentinel May Un Mar Lady Beginners Chase,Chase,Class 4,,,5yo+,,2m,Good,9,7.0,8,,125.75,17,Upsanddowns (IRE),7,G,11-0,t,4:13.45,11/1,Paul Moloney,Evan Williams,,–,24,–,Definite Article (GB),Courtain (USA),Diesis,Arc,Held up - headway 5th - ridden and weakened approaching 4 out(op 12/1 tchd 10/1)
2015-05-02,Thirsk,623099,5:40,mytotepool.com Handicap,Flat,Class 4,,0-85,4yo+,,7f,Good To Firm,8,2.0,2,3.0,2.25,2.25,Evanescent (IRE),6,G,9-7,,1:27.40,10/1,Ian Brennan,John Quinn,1925,85,87,68,Elusive City (USA),Itsanothergirl GB,Reprimand,Mrs S Quinn,Chased leaders - switched inside over 1f out - hung right - kept on to take 2nd near finish (jockey said gelding hung badly right)(op 12/1)
2015-05-02,Caulfield (AUS),626106,3:00,Ern Jensen Funerals Plate (Handicap) (4yo+ Fillies & Mares) (Turf),Flat,,,,4yo+,F & M,5½f,Good,8,4.0,7,8.0,3.25,0.1,Flash Of Doubt (AUS),6,M,8-4,tb,1:4.66,60/1,Jye McNeil,Robbie Griffiths,502.62,–,–,–,Not A Single Doubt (AUS),Resplendent (AUS),Bluebird,Ms M E Hunnam C J Bell Et Al,
2015-05-02,Thirsk,623099,5:40,mytotepool.com Handicap,Flat,Class 4,,0-85,4yo+,,7f,Good To Firm,8,1.0,1,4.0,0,0,Birdman (IRE),5,G,9-7,,1:26.95,5/4F,Sam James,David OMeara,6469,85,94,75,Danehill Dancer (IRE),Gilded Vanity (IRE),Indian Ridge,Ebor Racing Club Iv,In rear-division - headway on inside over 3f out - led over 1f out - driven and stayed on well(op 11/10)
2015-05-02,Thirsk,623098,5:05,toteexacta Pick The 1st And 2nd Maiden Stakes,Flat,Class 5,,,3yo+,,1m4f,Good To Firm,10,8.0,9,9.0,29.5,12,Century Fighter (GB),3,G,8-9,,2:45.28,100/1,Barry McHugh,Tony Coyle,,–,29,–,Shamardal (USA),Bergamask (USA),Kingmambo,Brian Kerr,Switched left after start - in rear - behind when eased over 1f out
2015-05-02,Uttoxeter,623168,2:55,Sentinel GreenUn Handicap Hurdle,Hurdle,Class 4,,0-120,4yo+,,3m,Good,12,7.0,1,,0,0,Bold Conquest (IRE),7,G,11-3,,5:45.70,9/2F,Brendan Powell,Stuart Edmunds,3508.92,111,117,96,Oscar (IRE),Massappeal Supreme (IRE),Supreme Leader,Nick Brown Racing,Always prominent - led approaching 2 out - ridden before last - stayed on(op 11/2)
2015-05-02,Thirsk,623097,4:35,totepool Thirsk Hunt Cup (Handicap),Flat,Class 2,,0-100,4yo+,,1m,Good To Firm,18,1.0,5,3.0,3.5,0.75,Two For Two (IRE),7,G,9-7,,1:39.17,14/1,Fergal Lynch,David OMeara,,99,102,80,Danehill Dancer (IRE),DArticleshore (IRE),Definite Article,High Hopes Partnership Partner,In rear - headway over 2f out - kept on same pace final furlong
2015-05-02,Thirsk,623097,4:35,totepool Thirsk Hunt Cup (Handicap),Flat,Class 2,,0-100,4yo+,,1m,Good To Firm,18,13.0,6,9.0,3.75,0.2,Our Boy Jack (IRE),6,G,8-8,,1:39.26,25/1,George Chaloner,Richard Fahey,,86,88,66,Camacho (GB),Jina (IRE),Petardia,Middleham Park Racing Xxxvi,Mid-division - driven 3f out - edged left 2f out - kept on well final furlong(op 20/1)
2015-05-02,Thirsk,623097,4:35,totepool Thirsk Hunt Cup (Handicap),Flat,Class 2,,0-100,4yo+,,1m,Good To Firm,18,7.0,7,7.0,4.5,0.75,Dream Walker (FR),6,G,8-12,,1:39.37,16/1,Tom Eaves,Brian Ellison,,90,91,68,Gold Away (IRE),Minnies Mystery (FR),Highest Honor,Keith Brown,Chased leaders - driven over 2f out - pace over 1f out
2015-05-02,Thirsk,623097,4:35,totepool Thirsk Hunt Cup (Handicap),Flat,Class 2,,0-100,4yo+,,1m,Good To Firm,18,18.0,8,1.0,4.5,0.05,Ginger Jack (GB),8,G,8-4,,1:39.38,14/1,Joey Haynes,Keith Dalgleish,,85,87,62,Refuse To Bend (IRE),Coretta (IRE),Caerleon,C H Mcghie,Chased leaders - driven over 3f out - one pace when not clear run inside final furlong - eased near finish (jockey said he was unable to ride outfor 7th having been denied a clear run closing stages)
2015-05-02,Thirsk,623097,4:35,totepool Thirsk Hunt Cup (Handicap),Flat,Class 2,,0-100,4yo+,,1m,Good To Firm,18,12.0,9,15.0,5,0.5,Johnny Cavagin (GB),6,G,8-8,t,1:39.47,9/1,Jason Hart,Richard Guest,,86,85,61,Superior Premium (GB),Beyond The Rainbow GB,Mind Games,A Bell,Switched left after start - held up in rear - not clear run over 2f out until edged right just inside final furlong - going on well at finish(op 10/1)
2015-05-02,Thirsk,623097,4:35,totepool Thirsk Hunt Cup (Handicap),Flat,Class 2,,0-100,4yo+,,1m,Good To Firm,18,16.0,10,4.0,5.5,0.5,Eurystheus (IRE),6,G,8-7,p,1:39.57,33/1,Andrew Mullen,Michael Appleby,,85,83,58,Acclamation (GB),Dust Flicker GB,Suave Dancer,Midest Partnership,Mid-division - effort over 2f out - edged right - ridden and not clear run over 1f out - never a threat
2015-05-02,Thirsk,623097,4:35,totepool Thirsk Hunt Cup (Handicap),Flat,Class 2,,0-100,4yo+,,1m,Good To Firm,18,3.0,11,17.0,5.75,0.3,Fort Bastion (IRE),6,G,9-3,,1:39.62,8/1,Sam James,David OMeara,,95,93,67,Lawman (FR),French Fern (IRE),Royal Applause,Sprint Thoroughbred Racing,Started slowly - behind - headway on inner over 2f out - not clear run - never saw daylight(op 9/1)
2015-05-02,Thirsk,623097,4:35,totepool Thirsk Hunt Cup (Handicap),Flat,Class 2,,0-100,4yo+,,1m,Good To Firm,18,9.0,12,5.0,6.25,0.5,Mujazif (IRE),5,G,8-11,,1:39.72,14/1,Adrian Nicholls,David Nicholls,,89,85,59,Shamardal (USA),Red Bandanna (IRE),Montjeu,George D Taylor,Chased leader - ridden over 2f out - faded last 100yds
2015-05-02,Thirsk,623097,4:35,totepool Thirsk Hunt Cup (Handicap),Flat,Class 2,,0-100,4yo+,,1m,Good To Firm,18,5.0,13,10.0,8.25,2,Ingleby Angel (IRE),6,G,9-0,,1:40.12,7/1,David Nolan,David OMeara,,92,84,56,Dark Angel (IRE),Mistress Twister GB,Pivotal,Dave Scott,In rear-division - driven and some headway 3f out - faded over 1f out(op 11/2)
2015-05-02,Uttoxeter,626160,5:55,Weekend Sentinel Novices Handicap Hurdle (Div II),Hurdle,Class 5,,0-100,4yo+,,3m,Good,10,5.0,PU,,-,-,Prince Of Thieves (IRE),5,G,11-7,t,-,13/2,Aidan Coleman,Anthony Honeyball,,94,–,–,Robin Des Pres (FR),Sly Empress (IRE),Supreme Leader,Sherwood Rangers,Held up - hit 5th - ridden and weakened before 9th - behind when pulled up before 3 out(op 7/1 tchd 6/1)
2015-05-02,Thirsk,623097,4:35,totepool Thirsk Hunt Cup (Handicap),Flat,Class 2,,0-100,4yo+,,1m,Good To Firm,18,14.0,3,13.0,2.25,0.3,Osteopathic Remedy (IRE),11,G,8-8,,1:38.92,20/1,Connor Beasley,Michael Dods,2405,86,92,71,Inchinor (GB),Dolce Vita (IRE),Ela-Mana-Mou,Kevin Kirkup,Mid-division - headway over 2f out - kept on well final furlong - took 3rd near finish
2015-05-02,Uttoxeter,623166,1:45,Sentinel National Hunt Maiden Hurdle,Hurdle,Class 4,,,4yo+,,2m,Good,10,5.0,7,,75.5,2,Monksgold (IRE),7,G,11-0,p,4:2.10,3/1,Tom Cannon,David Bridgwater,,112,47,–,Gold Well (GB),Opium GB,Polish Precedent,The Dreamers,Led to 6th - ridden and weakened before next (vet said the gelding bled from the nose)(op 5/2)
2015-05-02,Thirsk,623097,4:35,totepool Thirsk Hunt Cup (Handicap),Flat,Class 2,,0-100,4yo+,,1m,Good To Firm,18,15.0,14,2.0,9.25,1,Comino (IRE),4,G,8-4,,1:40.32,10/1,Shane Gray,Kevin Ryan,,85,74,46,Tagula (IRE),Malta (USA),Gone West,Exors Of The Late D W Barker,Led - headed over 1f out - weakened last 100yds(op 12/1)
2015-05-02,Thirsk,623097,4:35,totepool Thirsk Hunt Cup (Handicap),Flat,Class 2,,0-100,4yo+,,1m,Good To Firm,18,6.0,18,18.0,35,13,Cactus Valley (IRE),6,G,8-12,,1:45.47,50/1,Paul Mulrennan,Michael Easterby,,90,20,–,Lawman (FR),Beech Gardens GB,Sadlers Wells,D Fielding S Hollings S Hull,In rear-division - headway on outer over 3f out - lost place 2f out - behind when eased inside final furlong(op 66/1)
2015-05-02,Thirsk,623098,5:05,toteexacta Pick The 1st And 2nd Maiden Stakes,Flat,Class 5,,,3yo+,,1m4f,Good To Firm,10,1.0,1,1.0,0,0,Apterix (FR),5,G,9-7,,2:39.38,12/1,Mr Garry Lavery,Brian Ellison,3234.5,–,79,61,Day Flight (GB),Ohe Les Aulmes (FR),Lute Antique,P J Martin,Chased leader - upsides 2f out - led approaching final furlong - driven out(op 10/1)
2015-05-02,Thirsk,623098,5:05,toteexacta Pick The 1st And 2nd Maiden Stakes,Flat,Class 5,,,3yo+,,1m4f,Good To Firm,10,9.0,2,6.0,0.75,0.75,Legends Gate (IRE),3,G,8-9,,2:39.53,EvensF,Phillip Makin,Charlie Appleby,962.5,88,75,54,New Approach (IRE),Arthurs Girl GB,Hernando,Godolphin,Led - joined 2f out - headed approaching final furlong - no extra in closing stages(op 11/10 tchd 5/4)
2015-05-02,Thirsk,623098,5:05,toteexacta Pick The 1st And 2nd Maiden Stakes,Flat,Class 5,,,3yo+,,1m4f,Good To Firm,10,4.0,3,7.0,1,0.3,Jefferson City (IRE),4,G,10-0,,2:39.58,10/1,Andrew Mullen,Michael Appleby,481,–,77,58,Montjeu (IRE),Reina Blanca GB,Darshaan,C L Bacon,In rear - headway over 2f out - stayed on to take 3rd near finish(op 9/1)
2015-05-02,Thirsk,623098,5:05,toteexacta Pick The 1st And 2nd Maiden Stakes,Flat,Class 5,,,3yo+,,1m4f,Good To Firm,10,7.0,4,3.0,1.5,0.5,Sherry (GB),4,F,9-9,,2:39.68,20/1,P J McDonald,Micky Hammond,240.5,–,71,52,Tobougg (IRE),Vino GB,Efisio,Guy Reed Racing,Mid-division - headway over 3f out - switched right 2f out - stayed on final furlong - took 4th near finish(tchd 18/1)
2015-05-02,Thirsk,623098,5:05,toteexacta Pick The 1st And 2nd Maiden Stakes,Flat,Class 5,,,3yo+,,1m4f,Good To Firm,10,6.0,5,10.0,2.25,0.75,One More Go (IRE),4,G,10-0,,2:39.83,5/2,David Allan,Alan Swinbank,,–,75,55,Papal Bull (GB),Enchanted Wood (IRE),Hawk Wing,Brian Valentine,Tracked leaders - effort over 3f out - upsides over 2f out - kept on same pace final furlong(op 4/1)
2015-05-02,Thirsk,623098,5:05,toteexacta Pick The 1st And 2nd Maiden Stakes,Flat,Class 5,,,3yo+,,1m4f,Good To Firm,10,10.0,6,8.0,9.25,7,The Special House (IRE),3,G,8-6,,2:41.23,12/1,Michael J M Murphy,Mark Johnston,,–,62,36,Dalakhani (IRE),Noble Galileo (IRE),Galileo,Chris Stockill,Mid-division - driven 4f out - chasing leaders over 2f out - weakened over 1f out
2015-05-02,Thirsk,623098,5:05,toteexacta Pick The 1st And 2nd Maiden Stakes,Flat,Class 5,,,3yo+,,1m4f,Good To Firm,10,2.0,7,2.0,15.25,6,Crockett (GB),4,G,10-0,,2:42.43,10/1,Jason Hart,Noel Wilson,,–,54,29,Rail Link (GB),Tarocchi (USA),Affirmed,Lloyd Martell,Chased leaders - driven over 3f out - lost place 2f out(op 8/1)
2015-05-02,Thirsk,623098,5:05,toteexacta Pick The 1st And 2nd Maiden Stakes,Flat,Class 5,,,3yo+,,1m4f,Good To Firm,10,3.0,8,5.0,17.5,2.25,Hartford Starts (IRE),5,G,10-0,,2:42.88,100/1,Tom Eaves,Brian Ellison,,39,51,24,Chineur (FR),Desert Design GB,Desert King,Keith Brown,In rear - driven over 4f out - never a factor
2015-05-02,Thirsk,623097,4:35,totepool Thirsk Hunt Cup (Handicap),Flat,Class 2,,0-100,4yo+,,1m,Good To Firm,18,8.0,15,8.0,14.25,5,Ty Gwr (GB),6,G,8-11,,1:41.32,33/1,Dale Swift,Brian Ellison,,89,67,35,Echo Of Light (GB),House Maiden (IRE),Rudimentary,Kevin Corcoran Aaron Pierce Chris Weare,Dwelt - in rear - headway on inside over 2f out - weakened over 1f out(op 50/1)
2015-05-02,Thirsk,623097,4:35,totepool Thirsk Hunt Cup (Handicap),Flat,Class 2,,0-100,4yo+,,1m,Good To Firm,18,11.0,16,14.0,17.5,3.25,Autun (USA),5,G,8-9,,1:41.97,33/1,Silvestre De Sousa,Brian Ellison,,87,58,23,Empire Maker (USA),Sense Of Joy GB,Dansili,P J Martin,In rear - effort on outer and hampered over 2f out - soon lost place
2015-05-02,Thirsk,623097,4:35,totepool Thirsk Hunt Cup (Handicap),Flat,Class 2,,0-100,4yo+,,1m,Good To Firm,18,2.0,17,6.0,22,4.5,Dont Call Me (IRE),8,G,9-4,tp,1:42.87,18/1,Barry McHugh,David Nicholls,,96,56,18,Haafhd (GB),Just Call Me (NZ),Blues Traveller,Matt Lauren Morgan,Mid-division - driven over 2f out - hampered and lost place 2f out
2015-05-02,Uttoxeter,623168,2:55,Sentinel GreenUn Handicap Hurdle,Hurdle,Class 4,,0-120,4yo+,,3m,Good,12,3.0,2,,3,3,Orbys Man (IRE),6,G,11-9,,5:46.30,7/1,Aidan Coleman,Charlie Longsdon,1030.32,117,119,100,Arcadio (GER),Gleann Oisin (IRE),Le Bavard,Tyrone Hanlon,Chased leaders - led and not fluent 9th - ridden and headed approaching 2 out - stayed on(op 15/2)
2015-05-02,Thirsk,623099,5:40,mytotepool.com Handicap,Flat,Class 4,,0-85,4yo+,,7f,Good To Firm,8,4.0,8,1.0,12.5,4.5,Kingscroft (IRE),7,G,9-2,b,1:29.45,14/1,Paul Mulrennan,Michael Herrington,,80,54,30,Antonius Pius (USA),Handsome Anna (IRE),Bigstone,G Sheehy,Chased leader - driven over 2f out - weakened inside final furlong(op 12/1)
2015-05-02,Uttoxeter,623171,4:45,Sentinel #localandproud Handicap Chase,Chase,Class 5,,0-100,5yo+,,2m5f,Good,9,10.0,5,,34,16,Dougalstar (FR),6,G,10-0,b,5:26.80,7/1,Henry Brooke,Jennie Candlish,,69,59,–,Layman (USA),Concert House (IRE),Entrepreneur,A White,Led and soon clear - went left 2nd - came back to the field 8th - went clear again and went left next - ridden after 10th - headed 3 out - weakening when blundered next(op 9/1)
2015-05-02,Uttoxeter,623171,4:45,Sentinel #localandproud Handicap Chase,Chase,Class 5,,0-100,5yo+,,2m5f,Good,9,2.0,PU,,-,-,Definitely Better (IRE),7,M,11-12,,-,4/1,Paddy Brennan,Tom George,,95,–,–,Definite Article (GB),Chevet Girl (IRE),Roselier,Mrs Elizabeth Fletcher,Held up - headway 6th - chased leader after 8th - jumped right 10th - soon ridden - weakened before next - behind when pulled up before 3 out(tchd 7/2)
2015-05-02,Uttoxeter,623171,4:45,Sentinel #localandproud Handicap Chase,Chase,Class 5,,0-100,5yo+,,2m5f,Good,9,1.0,RO,,-,-,Noble Witness (IRE),12,G,11-12,p,-,9/1,Adam Pogson,Charles Pogson,,95,–,–,Witness Box (USA),Jennas Pride (IRE),Kambalda,Wordingham Plant Hire Partner,Chased leader until after 8th - driven along 10th - 5 lengths 3rd and keeping on when hung left and ran out last (jockey said the gelding hung badly left away from the whip approaching the final fence - running out before he was able to correct it and subsequently pulled up )
2015-05-02,Uttoxeter,623172,5:20,Weekend Sentinel Novices Handicap Hurdle (Div I),Hurdle,Class 5,,0-100,4yo+,,3m,Good,9,3.0,1,,0,0,Flemensbay (GB),7,M,11-11,p,5:54.50,3/1F,Richard Johnson,Richard Phillips,2339.28,98,107,69,Flemensfirth (USA),Mandys Native (IRE),Be My Native,Dozen Dreamers Partnership,Chased leader until led approaching 3 out - soon clear - ridden before next - stayed on well(op 10/3 tchd 7/2)
2015-05-02,Uttoxeter,623172,5:20,Weekend Sentinel Novices Handicap Hurdle (Div I),Hurdle,Class 5,,0-100,4yo+,,3m,Good,9,9.0,2,,12,12,Lord Aldervale (IRE),8,G,9-7,t,5:56.90,8/1,Mr George Gorman,Luke Dace,686.88,73,71,34,Alderbrook (GB),Monavale (IRE),Strong Gale,David Boxall,Led and not fluent 1st - ridden and headed approaching 3 out - soon outpaced - mistake next - hit last(op 15/2 tchd 11/1)
2015-05-02,Uttoxeter,623171,4:45,Sentinel #localandproud Handicap Chase,Chase,Class 5,,0-100,5yo+,,2m5f,Good,9,9.0,PU,,-,-,Phoenix Des Mottes (FR),12,G,9-9,,-,33/1,Joe Cornwall,John Cornwall,,69,–,–,Useful (FR),Camille Des Mottes (FR),Abdonski,J R Cornwall,Chased leaders - hampered and lost place 6th - driven along 8th - soon weakened - behind when pulled up before 11th(op 28/1)
2015-05-02,Uttoxeter,623172,5:20,Weekend Sentinel Novices Handicap Hurdle (Div I),Hurdle,Class 5,,0-100,4yo+,,3m,Good,9,1.0,3,,25,13,Anda De Grissay (FR),5,M,11-12,t,5:59.50,9/2,Aidan Coleman,Anthony Honeyball,343.44,99,83,50,Network (GER),Karima II (FR),Luchiroverte,The Deauville Connection,Held up - headway approaching 8th - hit next - soon ridden - weakened before 3 out(op 4/1)
